age,balance,Cluster,Recommendation
36,561,0,Tabungan Jangka Panjang
36,539,0,Tabungan Jangka Panjang
38,-349,0,Tabungan Jangka Panjang
45,6971,2,Investasi Reksa Dana
58,497,0,Tabungan Jangka Panjang
34,362,0,Tabungan Jangka Panjang
51,4497,2,Investasi Reksa Dana
38,2496,0,Tabungan Jangka Panjang
73,2850,0,Tabungan Jangka Panjang
57,0,0,Tabungan Jangka Panjang
45,1199,0,Tabungan Jangka Panjang
34,66,0,Tabungan Jangka Panjang
48,3756,2,Investasi Reksa Dana
39,1170,0,Tabungan Jangka Panjang
35,944,0,Tabungan Jangka Panjang
58,50,0,Tabungan Jangka Panjang
36,171,0,Tabungan Jangka Panjang
43,122,0,Tabungan Jangka Panjang
34,1780,0,Tabungan Jangka Panjang
52,136,0,Tabungan Jangka Panjang
36,179,0,Tabungan Jangka Panjang
32,232,0,Tabungan Jangka Panjang
23,82,0,Tabungan Jangka Panjang
57,630,0,Tabungan Jangka Panjang
43,1202,0,Tabungan Jangka Panjang
33,867,0,Tabungan Jangka Panjang
45,6200,2,Investasi Reksa Dana
31,-422,0,Tabungan Jangka Panjang
41,426,0,Tabungan Jangka Panjang
47,107,0,Tabungan Jangka Panjang
39,-96,0,Tabungan Jangka Panjang
47,581,0,Tabungan Jangka Panjang
57,402,0,Tabungan Jangka Panjang
52,555,0,Tabungan Jangka Panjang
45,67,0,Tabungan Jangka Panjang
42,72,0,Tabungan Jangka Panjang
32,1942,0,Tabungan Jangka Panjang
31,373,0,Tabungan Jangka Panjang
25,84,0,Tabungan Jangka Panjang
30,394,0,Tabungan Jangka Panjang
33,925,0,Tabungan Jangka Panjang
29,0,0,Tabungan Jangka Panjang
55,6690,2,Investasi Reksa Dana
51,4178,2,Investasi Reksa Dana
68,20723,1,Kredit Usaha Mikro
29,887,0,Tabungan Jangka Panjang
35,598,0,Tabungan Jangka Panjang
38,1,0,Tabungan Jangka Panjang
39,4314,2,Investasi Reksa Dana
47,2155,0,Tabungan Jangka Panjang
22,760,0,Tabungan Jangka Panjang
44,1248,0,Tabungan Jangka Panjang
38,5122,2,Investasi Reksa Dana
56,191,0,Tabungan Jangka Panjang
56,230,0,Tabungan Jangka Panjang
54,7010,2,Investasi Reksa Dana
39,1970,0,Tabungan Jangka Panjang
36,3935,2,Investasi Reksa Dana
42,437,0,Tabungan Jangka Panjang
51,2323,0,Tabungan Jangka Panjang
32,2213,0,Tabungan Jangka Panjang
31,84,0,Tabungan Jangka Panjang
23,4545,2,Investasi Reksa Dana
21,200,0,Tabungan Jangka Panjang
45,206,0,Tabungan Jangka Panjang
51,2937,0,Tabungan Jangka Panjang
36,221,0,Tabungan Jangka Panjang
56,1521,0,Tabungan Jangka Panjang
41,102,0,Tabungan Jangka Panjang
57,519,0,Tabungan Jangka Panjang
55,660,0,Tabungan Jangka Panjang
34,500,0,Tabungan Jangka Panjang
32,1661,0,Tabungan Jangka Panjang
41,961,0,Tabungan Jangka Panjang
32,-273,0,Tabungan Jangka Panjang
53,7067,2,Investasi Reksa Dana
43,285,0,Tabungan Jangka Panjang
27,221,0,Tabungan Jangka Panjang
48,479,0,Tabungan Jangka Panjang
33,1595,0,Tabungan Jangka Panjang
41,65,0,Tabungan Jangka Panjang
33,640,0,Tabungan Jangka Panjang
25,490,0,Tabungan Jangka Panjang
38,1440,0,Tabungan Jangka Panjang
43,918,0,Tabungan Jangka Panjang
56,6507,2,Investasi Reksa Dana
28,4,0,Tabungan Jangka Panjang
52,2289,0,Tabungan Jangka Panjang
32,131,0,Tabungan Jangka Panjang
33,1852,0,Tabungan Jangka Panjang
31,-749,0,Tabungan Jangka Panjang
54,719,0,Tabungan Jangka Panjang
36,4613,2,Investasi Reksa Dana
40,664,0,Tabungan Jangka Panjang
32,291,0,Tabungan Jangka Panjang
27,24,0,Tabungan Jangka Panjang
42,823,0,Tabungan Jangka Panjang
30,1235,0,Tabungan Jangka Panjang
43,1195,0,Tabungan Jangka Panjang
44,21,0,Tabungan Jangka Panjang
46,363,0,Tabungan Jangka Panjang
36,0,0,Tabungan Jangka Panjang
44,0,0,Tabungan Jangka Panjang
30,136,0,Tabungan Jangka Panjang
34,846,0,Tabungan Jangka Panjang
20,0,0,Tabungan Jangka Panjang
31,505,0,Tabungan Jangka Panjang
34,3986,2,Investasi Reksa Dana
27,11862,2,Investasi Reksa Dana
47,145,0,Tabungan Jangka Panjang
56,2037,0,Tabungan Jangka Panjang
45,441,0,Tabungan Jangka Panjang
35,105,0,Tabungan Jangka Panjang
32,465,0,Tabungan Jangka Panjang
44,320,0,Tabungan Jangka Panjang
38,-762,0,Tabungan Jangka Panjang
32,316,0,Tabungan Jangka Panjang
58,903,0,Tabungan Jangka Panjang
35,123,0,Tabungan Jangka Panjang
40,273,0,Tabungan Jangka Panjang
36,1345,0,Tabungan Jangka Panjang
52,1027,0,Tabungan Jangka Panjang
35,1855,0,Tabungan Jangka Panjang
38,1315,0,Tabungan Jangka Panjang
43,59,0,Tabungan Jangka Panjang
43,2682,0,Tabungan Jangka Panjang
35,2682,0,Tabungan Jangka Panjang
40,3164,0,Tabungan Jangka Panjang
49,342,0,Tabungan Jangka Panjang
35,1742,0,Tabungan Jangka Panjang
42,-106,0,Tabungan Jangka Panjang
29,67,0,Tabungan Jangka Panjang
26,430,0,Tabungan Jangka Panjang
44,-234,0,Tabungan Jangka Panjang
29,0,0,Tabungan Jangka Panjang
36,-206,0,Tabungan Jangka Panjang
30,656,0,Tabungan Jangka Panjang
52,603,0,Tabungan Jangka Panjang
55,1102,0,Tabungan Jangka Panjang
30,117,0,Tabungan Jangka Panjang
29,-13,0,Tabungan Jangka Panjang
27,1993,0,Tabungan Jangka Panjang
58,5920,2,Investasi Reksa Dana
33,881,0,Tabungan Jangka Panjang
48,0,0,Tabungan Jangka Panjang
39,953,0,Tabungan Jangka Panjang
55,781,0,Tabungan Jangka Panjang
40,1530,0,Tabungan Jangka Panjang
33,2667,0,Tabungan Jangka Panjang
56,5310,2,Investasi Reksa Dana
42,1468,0,Tabungan Jangka Panjang
43,0,0,Tabungan Jangka Panjang
41,144,0,Tabungan Jangka Panjang
58,247,0,Tabungan Jangka Panjang
29,258,0,Tabungan Jangka Panjang
38,595,0,Tabungan Jangka Panjang
49,259,0,Tabungan Jangka Panjang
55,2408,0,Tabungan Jangka Panjang
53,1356,0,Tabungan Jangka Panjang
56,292,0,Tabungan Jangka Panjang
31,2384,0,Tabungan Jangka Panjang
29,307,0,Tabungan Jangka Panjang
48,292,0,Tabungan Jangka Panjang
43,3131,0,Tabungan Jangka Panjang
29,0,0,Tabungan Jangka Panjang
39,2258,0,Tabungan Jangka Panjang
53,1348,0,Tabungan Jangka Panjang
48,741,0,Tabungan Jangka Panjang
34,0,0,Tabungan Jangka Panjang
52,741,0,Tabungan Jangka Panjang
30,521,0,Tabungan Jangka Panjang
45,5315,2,Investasi Reksa Dana
54,1660,0,Tabungan Jangka Panjang
44,163,0,Tabungan Jangka Panjang
35,1163,0,Tabungan Jangka Panjang
34,122,0,Tabungan Jangka Panjang
22,1,0,Tabungan Jangka Panjang
65,493,0,Tabungan Jangka Panjang
49,0,0,Tabungan Jangka Panjang
38,715,0,Tabungan Jangka Panjang
28,558,0,Tabungan Jangka Panjang
33,16992,1,Kredit Usaha Mikro
34,179,0,Tabungan Jangka Panjang
26,198,0,Tabungan Jangka Panjang
37,152,0,Tabungan Jangka Panjang
40,2805,0,Tabungan Jangka Panjang
28,6332,2,Investasi Reksa Dana
31,2420,0,Tabungan Jangka Panjang
42,580,0,Tabungan Jangka Panjang
34,259,0,Tabungan Jangka Panjang
34,-451,0,Tabungan Jangka Panjang
53,261,0,Tabungan Jangka Panjang
55,323,0,Tabungan Jangka Panjang
51,0,0,Tabungan Jangka Panjang
58,235,0,Tabungan Jangka Panjang
35,526,0,Tabungan Jangka Panjang
35,4366,2,Investasi Reksa Dana
31,0,0,Tabungan Jangka Panjang
32,833,0,Tabungan Jangka Panjang
59,-13,0,Tabungan Jangka Panjang
50,405,0,Tabungan Jangka Panjang
37,3517,2,Investasi Reksa Dana
30,699,0,Tabungan Jangka Panjang
41,943,0,Tabungan Jangka Panjang
43,794,0,Tabungan Jangka Panjang
34,503,0,Tabungan Jangka Panjang
42,-700,0,Tabungan Jangka Panjang
33,644,0,Tabungan Jangka Panjang
26,335,0,Tabungan Jangka Panjang
32,719,0,Tabungan Jangka Panjang
41,-195,0,Tabungan Jangka Panjang
49,972,0,Tabungan Jangka Panjang
51,5050,2,Investasi Reksa Dana
43,232,0,Tabungan Jangka Panjang
45,2406,0,Tabungan Jangka Panjang
42,324,0,Tabungan Jangka Panjang
37,168,0,Tabungan Jangka Panjang
59,374,0,Tabungan Jangka Panjang
31,658,0,Tabungan Jangka Panjang
22,-1,0,Tabungan Jangka Panjang
30,280,0,Tabungan Jangka Panjang
52,0,0,Tabungan Jangka Panjang
50,0,0,Tabungan Jangka Panjang
34,2064,0,Tabungan Jangka Panjang
30,128,0,Tabungan Jangka Panjang
56,0,0,Tabungan Jangka Panjang
31,863,0,Tabungan Jangka Panjang
51,50,0,Tabungan Jangka Panjang
33,187,0,Tabungan Jangka Panjang
47,-614,0,Tabungan Jangka Panjang
46,841,0,Tabungan Jangka Panjang
44,206,0,Tabungan Jangka Panjang
51,984,0,Tabungan Jangka Panjang
39,201,0,Tabungan Jangka Panjang
41,585,0,Tabungan Jangka Panjang
33,8514,2,Investasi Reksa Dana
31,728,0,Tabungan Jangka Panjang
60,80,0,Tabungan Jangka Panjang
34,1246,0,Tabungan Jangka Panjang
58,818,0,Tabungan Jangka Panjang
36,1815,0,Tabungan Jangka Panjang
42,0,0,Tabungan Jangka Panjang
44,210,0,Tabungan Jangka Panjang
31,71,0,Tabungan Jangka Panjang
51,1869,0,Tabungan Jangka Panjang
59,1040,0,Tabungan Jangka Panjang
33,920,0,Tabungan Jangka Panjang
47,668,0,Tabungan Jangka Panjang
43,36,0,Tabungan Jangka Panjang
44,-972,0,Tabungan Jangka Panjang
29,382,0,Tabungan Jangka Panjang
30,-170,0,Tabungan Jangka Panjang
43,5172,2,Investasi Reksa Dana
53,1,0,Tabungan Jangka Panjang
46,922,0,Tabungan Jangka Panjang
41,3016,0,Tabungan Jangka Panjang
44,0,0,Tabungan Jangka Panjang
38,1101,0,Tabungan Jangka Panjang
43,3578,2,Investasi Reksa Dana
41,0,0,Tabungan Jangka Panjang
44,0,0,Tabungan Jangka Panjang
31,-190,0,Tabungan Jangka Panjang
59,185,0,Tabungan Jangka Panjang
30,156,0,Tabungan Jangka Panjang
35,503,0,Tabungan Jangka Panjang
57,485,0,Tabungan Jangka Panjang
53,392,0,Tabungan Jangka Panjang
35,625,0,Tabungan Jangka Panjang
49,468,0,Tabungan Jangka Panjang
41,280,0,Tabungan Jangka Panjang
40,181,0,Tabungan Jangka Panjang
57,1401,0,Tabungan Jangka Panjang
38,1349,0,Tabungan Jangka Panjang
49,5737,2,Investasi Reksa Dana
38,1187,0,Tabungan Jangka Panjang
26,5231,2,Investasi Reksa Dana
34,3185,0,Tabungan Jangka Panjang
58,3228,0,Tabungan Jangka Panjang
30,80,0,Tabungan Jangka Panjang
52,2800,0,Tabungan Jangka Panjang
30,10,0,Tabungan Jangka Panjang
52,331,0,Tabungan Jangka Panjang
34,223,0,Tabungan Jangka Panjang
33,0,0,Tabungan Jangka Panjang
34,35,0,Tabungan Jangka Panjang
23,299,0,Tabungan Jangka Panjang
37,240,0,Tabungan Jangka Panjang
59,3534,2,Investasi Reksa Dana
42,223,0,Tabungan Jangka Panjang
50,-194,0,Tabungan Jangka Panjang
41,1545,0,Tabungan Jangka Panjang
34,440,0,Tabungan Jangka Panjang
57,2538,0,Tabungan Jangka Panjang
52,337,0,Tabungan Jangka Panjang
61,-492,0,Tabungan Jangka Panjang
31,53,0,Tabungan Jangka Panjang
27,91,0,Tabungan Jangka Panjang
48,316,0,Tabungan Jangka Panjang
27,3196,0,Tabungan Jangka Panjang
37,2697,0,Tabungan Jangka Panjang
28,3,0,Tabungan Jangka Panjang
34,244,0,Tabungan Jangka Panjang
42,410,0,Tabungan Jangka Panjang
39,159,0,Tabungan Jangka Panjang
30,6432,2,Investasi Reksa Dana
35,-701,0,Tabungan Jangka Panjang
43,24,0,Tabungan Jangka Panjang
33,296,0,Tabungan Jangka Panjang
24,1,0,Tabungan Jangka Panjang
39,1965,0,Tabungan Jangka Panjang
27,501,0,Tabungan Jangka Panjang
50,3558,2,Investasi Reksa Dana
30,177,0,Tabungan Jangka Panjang
52,204,0,Tabungan Jangka Panjang
30,46,0,Tabungan Jangka Panjang
35,2047,0,Tabungan Jangka Panjang
36,810,0,Tabungan Jangka Panjang
39,1914,0,Tabungan Jangka Panjang
43,56831,1,Kredit Usaha Mikro
43,386,0,Tabungan Jangka Panjang
46,469,0,Tabungan Jangka Panjang
33,69,0,Tabungan Jangka Panjang
56,-124,0,Tabungan Jangka Panjang
60,600,0,Tabungan Jangka Panjang
48,3842,2,Investasi Reksa Dana
31,-720,0,Tabungan Jangka Panjang
36,1127,0,Tabungan Jangka Panjang
24,423,0,Tabungan Jangka Panjang
27,-59,0,Tabungan Jangka Panjang
36,0,0,Tabungan Jangka Panjang
29,1489,0,Tabungan Jangka Panjang
42,0,0,Tabungan Jangka Panjang
44,1451,0,Tabungan Jangka Panjang
42,452,0,Tabungan Jangka Panjang
39,283,0,Tabungan Jangka Panjang
45,16,0,Tabungan Jangka Panjang
36,973,0,Tabungan Jangka Panjang
34,1257,0,Tabungan Jangka Panjang
43,-1701,0,Tabungan Jangka Panjang
32,567,0,Tabungan Jangka Panjang
38,-1,0,Tabungan Jangka Panjang
29,3310,0,Tabungan Jangka Panjang
28,115,0,Tabungan Jangka Panjang
33,321,0,Tabungan Jangka Panjang
43,71,0,Tabungan Jangka Panjang
42,759,0,Tabungan Jangka Panjang
33,23,0,Tabungan Jangka Panjang
32,3297,0,Tabungan Jangka Panjang
42,578,0,Tabungan Jangka Panjang
42,4279,2,Investasi Reksa Dana
29,234,0,Tabungan Jangka Panjang
27,1137,0,Tabungan Jangka Panjang
38,8669,2,Investasi Reksa Dana
45,488,0,Tabungan Jangka Panjang
32,1077,0,Tabungan Jangka Panjang
33,4790,2,Investasi Reksa Dana
48,256,0,Tabungan Jangka Panjang
53,974,0,Tabungan Jangka Panjang
23,231,0,Tabungan Jangka Panjang
41,196,0,Tabungan Jangka Panjang
41,2002,0,Tabungan Jangka Panjang
50,218,0,Tabungan Jangka Panjang
28,1011,0,Tabungan Jangka Panjang
54,2761,0,Tabungan Jangka Panjang
38,92,0,Tabungan Jangka Panjang
27,10005,2,Investasi Reksa Dana
54,1168,0,Tabungan Jangka Panjang
28,168,0,Tabungan Jangka Panjang
32,1710,0,Tabungan Jangka Panjang
39,207,0,Tabungan Jangka Panjang
29,18,0,Tabungan Jangka Panjang
46,306,0,Tabungan Jangka Panjang
37,8,0,Tabungan Jangka Panjang
30,-250,0,Tabungan Jangka Panjang
41,449,0,Tabungan Jangka Panjang
39,1654,0,Tabungan Jangka Panjang
38,714,0,Tabungan Jangka Panjang
55,1498,0,Tabungan Jangka Panjang
29,695,0,Tabungan Jangka Panjang
36,-15,0,Tabungan Jangka Panjang
60,14,0,Tabungan Jangka Panjang
43,-287,0,Tabungan Jangka Panjang
45,0,0,Tabungan Jangka Panjang
36,-978,0,Tabungan Jangka Panjang
53,0,0,Tabungan Jangka Panjang
41,20,0,Tabungan Jangka Panjang
51,700,0,Tabungan Jangka Panjang
34,-58,0,Tabungan Jangka Panjang
29,841,0,Tabungan Jangka Panjang
35,951,0,Tabungan Jangka Panjang
40,-63,0,Tabungan Jangka Panjang
26,641,0,Tabungan Jangka Panjang
32,195,0,Tabungan Jangka Panjang
31,11,0,Tabungan Jangka Panjang
39,120,0,Tabungan Jangka Panjang
30,450,0,Tabungan Jangka Panjang
40,8379,2,Investasi Reksa Dana
32,206,0,Tabungan Jangka Panjang
46,1544,0,Tabungan Jangka Panjang
41,2990,0,Tabungan Jangka Panjang
35,866,0,Tabungan Jangka Panjang
40,1744,0,Tabungan Jangka Panjang
58,-382,0,Tabungan Jangka Panjang
48,214,0,Tabungan Jangka Panjang
37,147,0,Tabungan Jangka Panjang
59,81,0,Tabungan Jangka Panjang
33,202,0,Tabungan Jangka Panjang
36,1314,0,Tabungan Jangka Panjang
40,-60,0,Tabungan Jangka Panjang
53,0,0,Tabungan Jangka Panjang
32,-331,0,Tabungan Jangka Panjang
32,1504,0,Tabungan Jangka Panjang
43,2363,0,Tabungan Jangka Panjang
30,773,0,Tabungan Jangka Panjang
31,941,0,Tabungan Jangka Panjang
35,2116,0,Tabungan Jangka Panjang
39,-971,0,Tabungan Jangka Panjang
57,5,0,Tabungan Jangka Panjang
33,454,0,Tabungan Jangka Panjang
35,53,0,Tabungan Jangka Panjang
53,2578,0,Tabungan Jangka Panjang
50,854,0,Tabungan Jangka Panjang
46,16397,2,Investasi Reksa Dana
35,687,0,Tabungan Jangka Panjang
56,1894,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
56,1150,0,Tabungan Jangka Panjang
43,136,0,Tabungan Jangka Panjang
40,7313,2,Investasi Reksa Dana
38,-239,0,Tabungan Jangka Panjang
43,182,0,Tabungan Jangka Panjang
46,1590,0,Tabungan Jangka Panjang
29,-565,0,Tabungan Jangka Panjang
33,930,0,Tabungan Jangka Panjang
49,1091,0,Tabungan Jangka Panjang
53,640,0,Tabungan Jangka Panjang
54,767,0,Tabungan Jangka Panjang
33,480,0,Tabungan Jangka Panjang
39,1363,0,Tabungan Jangka Panjang
38,446,0,Tabungan Jangka Panjang
49,167,0,Tabungan Jangka Panjang
33,0,0,Tabungan Jangka Panjang
59,4196,2,Investasi Reksa Dana
35,725,0,Tabungan Jangka Panjang
40,1716,0,Tabungan Jangka Panjang
31,-45,0,Tabungan Jangka Panjang
35,410,0,Tabungan Jangka Panjang
42,-97,0,Tabungan Jangka Panjang
55,12159,2,Investasi Reksa Dana
33,395,0,Tabungan Jangka Panjang
31,969,0,Tabungan Jangka Panjang
30,86,0,Tabungan Jangka Panjang
30,395,0,Tabungan Jangka Panjang
37,0,0,Tabungan Jangka Panjang
30,0,0,Tabungan Jangka Panjang
47,829,0,Tabungan Jangka Panjang
41,-15,0,Tabungan Jangka Panjang
44,135,0,Tabungan Jangka Panjang
59,1585,0,Tabungan Jangka Panjang
29,-910,0,Tabungan Jangka Panjang
51,8806,2,Investasi Reksa Dana
32,43,0,Tabungan Jangka Panjang
36,136,0,Tabungan Jangka Panjang
30,1195,0,Tabungan Jangka Panjang
34,11219,2,Investasi Reksa Dana
42,2003,0,Tabungan Jangka Panjang
37,494,0,Tabungan Jangka Panjang
42,419,0,Tabungan Jangka Panjang
31,-82,0,Tabungan Jangka Panjang
34,64,0,Tabungan Jangka Panjang
32,14522,2,Investasi Reksa Dana
46,3455,0,Tabungan Jangka Panjang
32,1076,0,Tabungan Jangka Panjang
37,-261,0,Tabungan Jangka Panjang
39,309,0,Tabungan Jangka Panjang
37,655,0,Tabungan Jangka Panjang
32,102,0,Tabungan Jangka Panjang
41,213,0,Tabungan Jangka Panjang
50,202,0,Tabungan Jangka Panjang
57,0,0,Tabungan Jangka Panjang
37,22,0,Tabungan Jangka Panjang
56,179,0,Tabungan Jangka Panjang
37,4769,2,Investasi Reksa Dana
32,-6,0,Tabungan Jangka Panjang
30,19358,1,Kredit Usaha Mikro
27,5563,2,Investasi Reksa Dana
36,6641,2,Investasi Reksa Dana
34,747,0,Tabungan Jangka Panjang
53,49,0,Tabungan Jangka Panjang
58,287,0,Tabungan Jangka Panjang
31,437,0,Tabungan Jangka Panjang
38,1313,0,Tabungan Jangka Panjang
32,597,0,Tabungan Jangka Panjang
31,418,0,Tabungan Jangka Panjang
59,-41,0,Tabungan Jangka Panjang
41,449,0,Tabungan Jangka Panjang
33,3572,2,Investasi Reksa Dana
52,2428,0,Tabungan Jangka Panjang
36,177,0,Tabungan Jangka Panjang
37,80,0,Tabungan Jangka Panjang
39,1048,0,Tabungan Jangka Panjang
36,3874,2,Investasi Reksa Dana
30,5381,2,Investasi Reksa Dana
32,17,0,Tabungan Jangka Panjang
47,4040,2,Investasi Reksa Dana
38,427,0,Tabungan Jangka Panjang
51,385,0,Tabungan Jangka Panjang
27,266,0,Tabungan Jangka Panjang
58,1411,0,Tabungan Jangka Panjang
56,7747,2,Investasi Reksa Dana
40,2129,0,Tabungan Jangka Panjang
47,318,0,Tabungan Jangka Panjang
23,105,0,Tabungan Jangka Panjang
46,2603,0,Tabungan Jangka Panjang
57,443,0,Tabungan Jangka Panjang
40,-116,0,Tabungan Jangka Panjang
30,285,0,Tabungan Jangka Panjang
58,5092,2,Investasi Reksa Dana
36,719,0,Tabungan Jangka Panjang
37,0,0,Tabungan Jangka Panjang
51,2095,0,Tabungan Jangka Panjang
30,-390,0,Tabungan Jangka Panjang
39,108,0,Tabungan Jangka Panjang
33,1134,0,Tabungan Jangka Panjang
60,228,0,Tabungan Jangka Panjang
29,1,0,Tabungan Jangka Panjang
31,0,0,Tabungan Jangka Panjang
52,1453,0,Tabungan Jangka Panjang
30,28,0,Tabungan Jangka Panjang
47,1388,0,Tabungan Jangka Panjang
46,0,0,Tabungan Jangka Panjang
31,0,0,Tabungan Jangka Panjang
29,15,0,Tabungan Jangka Panjang
34,22,0,Tabungan Jangka Panjang
44,983,0,Tabungan Jangka Panjang
60,2879,0,Tabungan Jangka Panjang
51,-553,0,Tabungan Jangka Panjang
31,596,0,Tabungan Jangka Panjang
33,1402,0,Tabungan Jangka Panjang
53,223,0,Tabungan Jangka Panjang
45,46,0,Tabungan Jangka Panjang
51,0,0,Tabungan Jangka Panjang
30,1636,0,Tabungan Jangka Panjang
58,96,0,Tabungan Jangka Panjang
26,-295,0,Tabungan Jangka Panjang
37,1,0,Tabungan Jangka Panjang
47,60,0,Tabungan Jangka Panjang
28,84,0,Tabungan Jangka Panjang
28,4287,2,Investasi Reksa Dana
43,1,0,Tabungan Jangka Panjang
43,192,0,Tabungan Jangka Panjang
57,1172,0,Tabungan Jangka Panjang
34,105,0,Tabungan Jangka Panjang
36,4708,2,Investasi Reksa Dana
32,-1,0,Tabungan Jangka Panjang
46,802,0,Tabungan Jangka Panjang
36,22,0,Tabungan Jangka Panjang
33,3301,0,Tabungan Jangka Panjang
48,2227,0,Tabungan Jangka Panjang
58,2,0,Tabungan Jangka Panjang
56,445,0,Tabungan Jangka Panjang
53,241,0,Tabungan Jangka Panjang
41,429,0,Tabungan Jangka Panjang
35,11,0,Tabungan Jangka Panjang
31,50,0,Tabungan Jangka Panjang
51,2195,0,Tabungan Jangka Panjang
40,1270,0,Tabungan Jangka Panjang
40,2394,0,Tabungan Jangka Panjang
44,3536,2,Investasi Reksa Dana
37,-4,0,Tabungan Jangka Panjang
49,-1965,0,Tabungan Jangka Panjang
56,5879,2,Investasi Reksa Dana
25,469,0,Tabungan Jangka Panjang
29,502,0,Tabungan Jangka Panjang
35,777,0,Tabungan Jangka Panjang
41,1588,0,Tabungan Jangka Panjang
38,376,0,Tabungan Jangka Panjang
61,848,0,Tabungan Jangka Panjang
36,-393,0,Tabungan Jangka Panjang
52,4660,2,Investasi Reksa Dana
31,176,0,Tabungan Jangka Panjang
33,3335,0,Tabungan Jangka Panjang
49,-167,0,Tabungan Jangka Panjang
45,1591,0,Tabungan Jangka Panjang
71,2064,0,Tabungan Jangka Panjang
34,1310,0,Tabungan Jangka Panjang
33,1221,0,Tabungan Jangka Panjang
28,-26,0,Tabungan Jangka Panjang
52,337,0,Tabungan Jangka Panjang
54,2440,0,Tabungan Jangka Panjang
51,0,0,Tabungan Jangka Panjang
59,25947,1,Kredit Usaha Mikro
25,1734,0,Tabungan Jangka Panjang
35,4,0,Tabungan Jangka Panjang
49,1032,0,Tabungan Jangka Panjang
33,8,0,Tabungan Jangka Panjang
30,3137,0,Tabungan Jangka Panjang
46,-522,0,Tabungan Jangka Panjang
43,21,0,Tabungan Jangka Panjang
28,455,0,Tabungan Jangka Panjang
41,4,0,Tabungan Jangka Panjang
60,1412,0,Tabungan Jangka Panjang
49,141,0,Tabungan Jangka Panjang
30,6619,2,Investasi Reksa Dana
45,0,0,Tabungan Jangka Panjang
47,0,0,Tabungan Jangka Panjang
29,202,0,Tabungan Jangka Panjang
59,2552,0,Tabungan Jangka Panjang
27,276,0,Tabungan Jangka Panjang
37,0,0,Tabungan Jangka Panjang
25,86,0,Tabungan Jangka Panjang
39,507,0,Tabungan Jangka Panjang
35,602,0,Tabungan Jangka Panjang
77,1492,0,Tabungan Jangka Panjang
58,0,0,Tabungan Jangka Panjang
38,2117,0,Tabungan Jangka Panjang
50,71,0,Tabungan Jangka Panjang
27,843,0,Tabungan Jangka Panjang
46,229,0,Tabungan Jangka Panjang
51,176,0,Tabungan Jangka Panjang
58,13,0,Tabungan Jangka Panjang
42,169,0,Tabungan Jangka Panjang
27,58,0,Tabungan Jangka Panjang
34,179,0,Tabungan Jangka Panjang
31,50,0,Tabungan Jangka Panjang
39,11854,2,Investasi Reksa Dana
42,1022,0,Tabungan Jangka Panjang
44,692,0,Tabungan Jangka Panjang
51,1937,0,Tabungan Jangka Panjang
50,26,0,Tabungan Jangka Panjang
32,0,0,Tabungan Jangka Panjang
45,900,0,Tabungan Jangka Panjang
29,260,0,Tabungan Jangka Panjang
53,-634,0,Tabungan Jangka Panjang
29,30,0,Tabungan Jangka Panjang
57,1694,0,Tabungan Jangka Panjang
41,167,0,Tabungan Jangka Panjang
58,4299,2,Investasi Reksa Dana
52,135,0,Tabungan Jangka Panjang
44,40,0,Tabungan Jangka Panjang
34,479,0,Tabungan Jangka Panjang
44,1945,0,Tabungan Jangka Panjang
56,1062,0,Tabungan Jangka Panjang
36,0,0,Tabungan Jangka Panjang
45,2406,0,Tabungan Jangka Panjang
57,337,0,Tabungan Jangka Panjang
49,413,0,Tabungan Jangka Panjang
37,362,0,Tabungan Jangka Panjang
44,284,0,Tabungan Jangka Panjang
40,-66,0,Tabungan Jangka Panjang
28,922,0,Tabungan Jangka Panjang
39,93,0,Tabungan Jangka Panjang
40,693,0,Tabungan Jangka Panjang
33,307,0,Tabungan Jangka Panjang
37,427,0,Tabungan Jangka Panjang
36,5024,2,Investasi Reksa Dana
39,463,0,Tabungan Jangka Panjang
26,4130,2,Investasi Reksa Dana
48,190,0,Tabungan Jangka Panjang
51,2682,0,Tabungan Jangka Panjang
35,144,0,Tabungan Jangka Panjang
40,1938,0,Tabungan Jangka Panjang
40,90,0,Tabungan Jangka Panjang
37,10465,2,Investasi Reksa Dana
43,917,0,Tabungan Jangka Panjang
48,1744,0,Tabungan Jangka Panjang
46,1198,0,Tabungan Jangka Panjang
34,371,0,Tabungan Jangka Panjang
52,575,0,Tabungan Jangka Panjang
57,123,0,Tabungan Jangka Panjang
36,145,0,Tabungan Jangka Panjang
33,312,0,Tabungan Jangka Panjang
30,893,0,Tabungan Jangka Panjang
34,105,0,Tabungan Jangka Panjang
35,0,0,Tabungan Jangka Panjang
34,186,0,Tabungan Jangka Panjang
32,-114,0,Tabungan Jangka Panjang
30,228,0,Tabungan Jangka Panjang
33,0,0,Tabungan Jangka Panjang
31,279,0,Tabungan Jangka Panjang
33,241,0,Tabungan Jangka Panjang
48,2328,0,Tabungan Jangka Panjang
